"person_id","birth","birth.lat","birth.long","birth.country","birth.state","res","res.lat","res.long","res.country","res.state"
3013,"Burnley, Lancashire, United Kingdom",53.7907262,-2.2439196,"United Kingdom",NA,"Cheshire, United Kingdom",53.2141028,-2.4717701,"United Kingdom",NA
3014,"Carnarvon, South Africa",-30.967778,22.133333,"South Africa",NA,"Stellenbosch, South Africa",-33.934444,18.869167,"South Africa",NA
3015,"Plain City, Utah, United States",41.2982819,-112.0795161,"United States","Utah","Tolleson, Arizona, United States",33.4500497,-112.259309,"United States","Arizona"
3018,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA,"Dubai, United Arab Emirates",25.0742823,55.1885387,"United Arab Emirates",NA
3019,"Munich, Germany",48.1371079,11.5753822,"Germany",NA,"Ulm, Germany",48.3984968,9.9912458,"Germany",NA
3020,"Rüdesheim, Germany",49.8457903,7.8153313,"Germany",NA,"Cologne, Germany",50.938361,6.959974,"Germany",NA
3021,"Aretsried, Germany",48.3082168,10.653974,"Germany",NA,"Zurich, Switzerland",47.3744489,8.5410422,"Switzerland",NA
3022,"Leopoldina, Minas Gerais, Brazil",-21.5314282,-42.6403534,"Brazil",NA,"Cataguazes, MG, Brazil",-19.7566217,-44.079836,"Brazil",NA
3024,"Omaha, Nebraska, United States",41.2587459,-95.9383758,"United States","Nebraska","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
3026,"Ludhiana, Punjab, India",30.9090157,75.851601,"India",NA,"New Delhi, India",28.6419258,77.2217499,"India",NA
3030,"Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas","Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas"
3032,"Melbourne, Australia",-37.8142454,144.9631732,"Australia",NA,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
3033,"Kansas City, Missouri, United States",39.100105,-94.5781416,"United States","Missouri","Ventura, California, United States",34.4458248,-119.0779359,"United States","California"
3034,"Berkeley, California, United States",37.8708393,-122.272863,"United States","California","Venice, California, United States",33.995044,-118.4668875,"United States","California"
3035,"Kingscourt, County Cavan, Ireland",53.905931,-6.7873513,"Ireland",NA,"Kingscourt, County Cavan, Ireland",53.905931,-6.7873513,"Ireland",NA
3036,"Sidlaghatta, Karnataka, India",13.3885218,77.8641332,"India",NA,"Bengaluru, Karnataka, India",12.9767936,77.590082,"India",NA
3037,"Amman, Jordan",31.9515694,35.9239625,"Jordan",NA,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
3038,"Pretoria, Gauteng, South Africa",-25.7459277,28.1879101,"South Africa",NA,"Austin, Texas, United States",30.2711286,-97.7436995,"United States","Texas"
3039,"Trondheim, Norway",63.4304475,10.3952118,"Norway",NA,"Oslo, Norway",59.9133301,10.7389701,"Norway",NA
3044,"Tbilisi, Georgia",41.6934591,44.8014495,"Georgia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
3046,"Moolaipozhi, Tamil Nadu, India",11.01579067,78.40724767,"India",NA,"New Delhi, India",28.6419258,77.2217499,"India",NA
3047,"Duderstadt, Germany",51.5123672,10.2610699,"Germany",NA,"Duderstadt, Germany",51.5123672,10.2610699,"Germany",NA
3048,"Muko, Kyoto, Japan",34.9487167,135.6980911,"Japan",NA,"Kyoto, Kyoto, Japan",34.9846076,135.7584303,"Japan",NA
3049,"Beirut, Lebanon",33.8892265,35.5025585,"Lebanon",NA,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
3050,"Beirut, Lebanon",33.8892265,35.5025585,"Lebanon",NA,"Monte Carlo, Monaco",43.7402961,7.426559,"Monaco",NA
3051,"Colon, Panama",9.3553005,-79.8974085,"Panama",NA,"Coral Gables, Florida, United States",25.7331105,-80.2585107,"United States","Florida"
3059,"Kota, Rajasthan, India",25.1737019,75.8574194,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
3061,"Annaba, Algeria",36.8982165,7.7549272,"Algeria",NA,"Paris, France",48.8588897,2.320041,"France",NA
3062,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
3064,"Dundalk, Ireland",54.0046033,-6.4008879,"Ireland",NA,"Maeth, Ireland",53.63157493,-6.731303032,"Ireland",NA
3065,"Williamstown, Massachusetts, United States",42.7135472,-73.2094566,"United States","Massachusetts","Charleston, South Carolina, United States",32.7884363,-79.9399309,"United States","South Carolina"
3066,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
3067,"Bulawayo, Zimbabwe",-20.1053948,28.5426856,"Zimbabwe",NA,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA
3068,"Johannesburg, South Africa",-26.205,28.049722,"South Africa",NA,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA
3069,"Providence, Rhode Island, United States",41.8239891,-71.4128343,"United States","Rhode Island","Providence, Rhode Island, United States",41.8239891,-71.4128343,"United States","Rhode Island"
3070,"Valtice, Czechia",48.7412949,16.755758,"Czechia",NA,"Munich, Germany",48.1371079,11.5753822,"Germany",NA
3071,"St. Petersburg, Russia",59.938732,30.316229,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
3072,"Orsha, Belarus",54.5107734,30.42944,"Belarus",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
3073,"Beersheba, Israel",31.2457442,34.7925181,"Israel",NA,"Miami, Florida, United States",25.7741728,-80.19362,"United States","Florida"
3076,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
3078,"Morristown, New Jersey, United States",40.7970382,-74.4809868,"United States","New Jersey","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
3080,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA
3081,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA
3083,"Hougang, Singapore",1.3733601,103.8860907,"Singapore",NA,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA
3084,"Hanoi, Vietnam",21.0283334,105.854041,"Vietnam",NA,"Ho Chi Minh City, Vietnam",10.7755254,106.7021047,"Vietnam",NA
3085,"Quang Tri, Vietnam",17.2166964,106.9548246,"Vietnam",NA,"Ho Chi Minh City, Vietnam",10.7755254,106.7021047,"Vietnam",NA
3086,"Changfeng, Anhui, China",32.4805394,117.161884,"China",NA,"Liuan, China",37.3539038,117.048777,"China",NA
3087,"Hangzhou, Zhejiang, China",30.2489634,120.2052342,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
3088,"Taicang, Jiangsu, China",31.4590371,121.1264772,"China",NA,"Suzhou, Jiangsu, China",31.311123,120.6212881,"China",NA
3089,"Athens, Greece",37.9755648,23.7348324,"Greece",NA,"Paris, France",48.8588897,2.320041,"France",NA
3091,"Cincinnati, Ohio, United States",39.1014537,-84.5124602,"United States","Ohio","Newport Beach, California, United States",33.6170092,-117.9294401,"United States","California"
3092,"Buturugeni, Romania",44.3664136,25.8361692,"Romania",NA,"Bucharest, Romania",44.4361414,26.1027202,"Romania",NA
3093,"Tonglu, Zhejiang, China",29.7965627,119.6876858,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
3094,"Maisons-Alfort, Val-de-Marne, France",48.8012045,2.4309703,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
3095,"Skive, Denmark",56.6459244,8.9327322,"Denmark",NA,"Lugano, Switzerland",46.0050102,8.9520281,"Switzerland",NA
3096,"Dnipro, Ukraine",51.5567163,30.6121981,"Ukraine",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
3097,"Salair, Kemerovo Oblast, Russia",54.232521,85.798386,"Russia",NA,"Kemerovo, Russia",55.3550907,86.0871213,"Russia",NA
3098,"Dieppe, Seine-Maritime, France",49.9246182,1.0791444,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
3099,"Bengaluru, Karnataka, India",12.9767936,77.590082,"India",NA,"Bengaluru, Karnataka, India",12.9767936,77.590082,"India",NA
3100,"Qırmızı Qəsəbə, Quba, Azerbaijan",41.3706547,48.5163558,"Azerbaijan",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
3102,"Stamford, Lincolnshire, United Kingdom",52.6519973,-0.4804579,"United Kingdom",NA,"St. Brelade, Jersey, United Kingdom",49.18795518,-2.199587236,"United Kingdom",NA
3104,"Uda, Nara, Japan",34.528225,135.9526888,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
3105,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
3108,"Munich, Germany",48.1371079,11.5753822,"Germany",NA,"Munich, Germany",48.1371079,11.5753822,"Germany",NA
3109,"Milan, Italy",45.4641943,9.1896346,"Italy",NA,"Milan, Italy",45.4641943,9.1896346,"Italy",NA
3110,"Seattle, Washington, United States",47.6038321,-122.330062,"United States","Washington","Seattle, Washington, United States",47.6038321,-122.330062,"United States","Washington"
3111,"St. Louis, Missouri, United States",38.6280278,-90.1910154,"United States","Missouri","Boca Raton, Florida, United States",26.3586885,-80.0830984,"United States","Florida"
3112,"Staraya Russa, Russia",57.9898923,31.3634905,"Russia",NA,"Kyiv, Ukraine",50.4500336,30.5241361,"Ukraine",NA
3114,"Šilalė, Lithuania",55.4904281,22.186268,"Lithuania",NA,"Vilnius, Lithuania",54.6870458,25.2829111,"Lithuania",NA
3115,"Lampung, Sumatra, Indonesia",-4.8555039,105.0272986,"Indonesia",NA,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA
3116,"Donetsk, Ukraine",48.0158753,37.8013407,"Ukraine",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
3119,"Bhilwara, Rajasthan, India",25.4891177,74.3300726,"India",NA,"Nagpur, India",21.1498134,79.0820556,"India",NA
3123,"Bielefeld, Germany",52.0191005,8.531007,"Germany",NA,"Berlin, Germany",52.5173885,13.3951309,"Germany",NA
3125,"Bielefeld, Germany",52.0191005,8.531007,"Germany",NA,"Berlin, Germany",52.5173885,13.3951309,"Germany",NA
3127,"Perth, Australia",-31.9558967,115.8605784,"Australia",NA,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA
3129,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA,"Los Altos, California, United States",37.3790629,-122.116578,"United States","California"
3130,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California","Honolulu, Hawaii, United States",21.304547,-157.855676,"United States","Hawaii"
3135,"Semarang, Central Java, Indonesia",-6.9903988,110.4229104,"Indonesia",NA,"Kudus, Central Java, Indonesia",-6.7978494,110.8679109,"Indonesia",NA
3136,"Basel, Switzerland",47.5581077,7.5878261,"Switzerland",NA,"Basel, Switzerland",47.5581077,7.5878261,"Switzerland",NA
3137,"Toronto, Ontario, Canada",43.6534817,-79.3839347,"Canada",NA,"Bielefeld, Germany",52.0191005,8.531007,"Germany",NA
3138,"Bielefeld, Germany",52.0191005,8.531007,"Germany",NA,"Bielefeld, Germany",52.0191005,8.531007,"Germany",NA
3139,"Munich, Germany",48.1371079,11.5753822,"Germany",NA,"Bielefeld, Germany",52.0191005,8.531007,"Germany",NA
3142,"Bielefeld, Germany",52.0191005,8.531007,"Germany",NA,"Bielefeld, Germany",52.0191005,8.531007,"Germany",NA
3144,"Haifa, Israel",32.8191218,34.9983856,"Israel",NA,"Monte Carlo, Monaco",43.7402961,7.426559,"Monaco",NA
3145,"Haifa, Israel",32.8191218,34.9983856,"Israel",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
3146,"Haifa, Israel",32.8191218,34.9983856,"Israel",NA,"Tel Aviv, Israel",32.0852997,34.7818064,"Israel",NA
3153,"Kanturk, County Cork, Ireland",52.1876848,-8.9205697,"Ireland",NA,"Dublin, Ireland",53.3493795,-6.2605593,"Ireland",NA
3154,"Tehran, Iran",35.6892523,51.3896004,"Iran",NA,"Lighthouse Point, Florida, United States",26.275636,-80.0872654,"United States","Florida"
3155,"Göteborg, Sweden",57.7072326,11.9670171,"Sweden",NA,"Göteborg, Sweden",57.7072326,11.9670171,"Sweden",NA
3156,"Göteborg, Sweden",57.7072326,11.9670171,"Sweden",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
3157,"Paris, France",48.8588897,2.320041,"France",NA,"Honolulu, Hawaii, United States",21.304547,-157.855676,"United States","Hawaii"
3160,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA
3161,"Seberang Perai, Penang, Malaysia",5.3538818,100.4572371,"Malaysia",NA,"Kuala Lumpur, Malaysia",3.1526589,101.7022205,"Malaysia",NA
3162,"Johannesburg, South Africa",-26.205,28.049722,"South Africa",NA,"Johannesburg, South Africa",-26.205,28.049722,"South Africa",NA
3164,"Chaozhou, Guangdong, China",23.656593,116.6204223,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
3166,"Frankfurt, Germany",50.1106444,8.6820917,"Germany",NA,"Frankfurt, Germany",50.1106444,8.6820917,"Germany",NA
3167,"Scarsdale, New York, United States",40.9880495,-73.7974133,"United States","New York","Miami Beach, Florida, United States",25.7929198,-80.1353006,"United States","Florida"
3168,"Murmansk, Russia",68.970665,33.07497,"Russia",NA,"Murmansk, Russia",68.970665,33.07497,"Russia",NA
3169,"Villamanin, Spain",42.9832524,-5.6950756,"Spain",NA,"A Coruña, Spain",43.3709703,-8.3959425,"Spain",NA
3170,"A Coruña, Spain",43.3709703,-8.3959425,"Spain",NA,"A Coruña, Spain",43.3709703,-8.3959425,"Spain",NA
3176,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Greenwich, Connecticut, United States",41.0264862,-73.6284598,"United States","Connecticut"
3177,"Padru, Barmer, Rajasthan, India",25.509906,72.198346,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
3178,"Ibadan, Nigeria",7.3786064,3.8969928,"Nigeria",NA,"Lagos, Nigeria",6.4550575,3.3941795,"Nigeria",NA
3179,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
3182,"Hamburg, Germany",53.550341,10.000654,"Germany",NA,"Hamburg, Germany",53.550341,10.000654,"Germany",NA
3183,"Hamburg, Germany",53.550341,10.000654,"Germany",NA,"Hamburg, Germany",53.550341,10.000654,"Germany",NA
3186,"Chełmno, Poland",53.3525028,18.4404247,"Poland",NA,"Hamburg, Germany",53.550341,10.000654,"Germany",NA
3187,"Hamburg, Germany",53.550341,10.000654,"Germany",NA,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
3188,"Tingtang Village, Xiuyu District, Putian, Fujian, China",25.33333,119.09833,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
3189,"Tingtang Village, Xiuyu District, Putian, Fujian, China",25.33333,119.09833,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
3190,"Shunde, Guangdong, China",22.8054891,113.2894243,"China",NA,"Foshan, Guangdong, China",23.0239788,113.1159558,"China",NA
3191,"Columbia, Maryland, United States",39.1938429,-76.8646092,"United States","Maryland","Millburn, New Jersey, United States",40.7244443,-74.3069069,"United States","New Jersey"
3192,"Pittsburgh, Pennsylvania, United States",40.4416941,-79.9900861,"United States","Pennsylvania","Reno, Nevada, United States",39.5261788,-119.812658,"United States","Nevada"
3193,"Diyarbakir, Turkey",37.9162222,40.2363542,"Turkey",NA,"Ankara, Turkey",39.9207759,32.8540497,"Turkey",NA
3194,"Kayseri, Turkey",38.7219011,35.4873214,"Turkey",NA,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA
3195,"Mucur, Turkey",39.0602118,34.3800488,"Turkey",NA,"Reno, Nevada, United States",39.5261788,-119.812658,"United States","Nevada"
3197,"İzmir, Turkey",38.23166,27.02997,"Turkey",NA,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA
3198,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA
3199,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
3201,"East Lansing, Michigan, United States",42.7320307,-84.4721678,"United States","Michigan","Palo Alto, California, United States",37.4443293,-122.1598465,"United States","California"
3202,"Manipal, Karnataka, India",13.3519723,74.7870308,"India",NA,"Bengaluru, Karnataka, India",12.9767936,77.590082,"India",NA
3203,"Barcelona, Spain",41.3825802,2.177073,"Spain",NA,"Madrid, Spain",40.416782,-3.703507,"Spain",NA
3206,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California","Beverly Hills, California, United States",34.0696501,-118.3963062,"United States","California"
3207,"Footscray, Victoria, Australia",-37.7981339,144.897345,"Australia",NA,"Brisbane, Queensland, Australia",-27.4689623,153.0235009,"Australia",NA
3211,"Tianshui, Gansu, China",34.6538841,105.8003895,"China",NA,"Beijing, Beijing, China",39.9057136,116.3912972,"China",NA
3214,"Foshan, Guangdong, China",23.0239788,113.1159558,"China",NA,"Foshan, Guangdong, China",23.0239788,113.1159558,"China",NA
3216,"Shaoguan, Guangdong, China",24.8309489,113.8155263,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
3217,"Guangzhou, Guangdong, China",23.1301964,113.2592945,"China",NA,"Guangzhou, Guangdong, China",23.1301964,113.2592945,"China",NA
3220,"Foshan, Guangdong, China",23.0239788,113.1159558,"China",NA,"Foshan, Guangdong, China",23.0239788,113.1159558,"China",NA
3221,"Luan, Hebei, China",39.7629676,118.6588085,"China",NA,"Tangshan, Hebei, China",39.6295951,118.1738712,"China",NA
3222,"Bengkayang Regency, Indonesia",1.06911,109.66393,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
3223,"Vignonet, Gironde, France",44.8489189,-0.1501144,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
3228,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
